id,date,detail,rocket_status,price,mission_status,wind_speed,humidity,temperature,location,latitude,longitude,country_id,organisation,isprivate,country,cluster
1980,1987-09-09,Long March 2C | FSW-1 No.1,StatusActive,30.8,Success,6.63009,87.44,-2.36588,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
1981,1987-09-07,Tsyklon-3 | Cosmos 1875 to 1880,StatusRetired,,Success,10.3421,69.6184,16.8323,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1982,1987-08-28,Zenit-2 | Cosmos 1873,StatusRetired,,Success,6.15119,58.1977,4.81132,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
1983,,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,,Success,13.5455,56.2553,3.87933,"Site 86/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,2
1984,1987-08-27,H-I UM-129A (9SO) | Kiku 5,StatusRetired,,Success,8.31137,52.5039,12.6452,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,2
1985,1987-08-18,Tsyklon-3 | Meteor-2 n†­16,StatusRetired,,Success,7.58021,60.6066,20.5808,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1986,1987-08-05,Long March 2C | FSW-0 No.9,StatusActive,30.8,Success,8.74747,63.9643,16.6781,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
1987,1987-08-01,Zenit-2 | Cosmos 1871,StatusRetired,,Success,6.16898,74.8155,0.772937,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
1988,1987-07-16,Tsyklon-3 | Cosmos 1869,StatusRetired,,Success,9.17434,69.8051,17.0672,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1989,1987-07-14,Cosmos-3M (11K65M) | Cosmos 1868,StatusRetired,,Success,14.3474,67.9898,16.6669,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1990,1987-07-10,Tsyklon-2 | Cosmos 1867,StatusRetired,,Success,14.3899,53.5557,16.224,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
1991,1987-07-06,Cosmos-3M (11K65M) | Cosmos 1864,StatusRetired,,Success,5.96604,60.1881,17.1378,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1992,1987-07-01,Tsyklon-3 | Cosmos 1862,StatusRetired,,Success,8.09963,57.2271,5.78341,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1993,1987-06-23,Cosmos-3M (11K65M) | Cosmos 1861,StatusRetired,,Success,8.11062,43.9083,22.8064,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1994,1987-06-20,Atlas-E/F Star-37S-ISS | DMSP 5D-2/F8,StatusRetired,,Success,8.72809,73.2904,10.5665,"SLC-3W, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
1995,1987-06-18,Tsyklon-2 | Cosmos 1860,StatusRetired,,Success,8.80307,66.9032,-2.67585,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
1996,1987-06-16,Cosmos-3M (11K65M) | Cosmos 1852 to 1859,StatusRetired,,Success,8.44969,54.5678,15.4118,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
1997,1987-06-12,Molniya-M /Block 2BL | Cosmos 1851,StatusRetired,,Success,12.7298,77.6901,10.8702,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
1998,1987-06-09,Cosmos-3M (11K65M) | Cosmos 1850,StatusRetired,,Success,9.02501,73.4799,1.52511,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
1999,1987-06-04,Molniya-M /Block 2BL | Cosmos 1849,StatusRetired,,Success,8.55215,46.0799,22.6708,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2000,1987-05-15,Energiya/Polyus | Polyus Space Station,StatusRetired,5000.0,Success,9.32299,51.1435,3.12896,"Site 250, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2001,1987-05-15,Atlas-H MSD | NOSS-9,StatusRetired,,Success,7.56737,56.3653,12.843,"SLC-3E, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
2002,1987-05-13,Zenit-2 | Cosmos 1844,StatusRetired,,Success,5.19843,78.8739,8.2452,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2003,1987-04-26,Tsyklon-3 | Cosmos 1842,StatusRetired,,Success,9.94244,70.8449,6.71654,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2004,1987-04-08,Tsyklon-2 | Cosmos 1834,StatusRetired,,Success,9.95362,48.0328,17.036,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2005,1987-03-26,Atlas-G Centaur-D1AR | FLTSATCOM-6,StatusRetired,,Failure,5.61466,33.8182,31.8802,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,General Dynamics,1,United States,4
2006,1987-03-24,ASLV | SROSS-A,StatusRetired,,Failure,2.43185,32.7028,30.6428,"SLV LP, Satish Dhawan Space Centre, India",22.0,79.0,104,ISRO,0,India,4
2007,1987-03-18,Zenit-2 | Cosmos 1833,StatusRetired,,Success,12.6223,58.0662,16.8168,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2008,1987-03-13,Tsyklon-3 | Cosmos 1827 to 1832,StatusRetired,,Success,7.30932,58.7037,3.81021,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2009,1987-03-03,Tsyklon-3 | Cosmos 1825,StatusRetired,,Success,7.85561,68.9311,16.6548,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2010,1987-02-20,Tsyklon-3 | Cosmos 1823,StatusRetired,,Success,8.08215,60.2962,-6.86208,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2011,1987-02-19,N-II | Momo 1a,StatusRetired,,Success,10.2832,71.7959,-3.12543,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
2012,1987-02-18,Cosmos-3M (11K65M) | Cosmos 1821,StatusRetired,,Success,7.45732,61.8465,-8.23094,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2013,1987-02-14,Zenit-2 | Cosmos 1820,StatusRetired,,Success,11.9363,65.5142,7.61162,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2014,1987-02-12,Titan III(34)B Agena-D | Quasar 7,StatusRetired,,Success,13.3007,85.8128,-13.3199,"SLC-4W, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
2015,1987-02-05,Mu-III S2 | Ginga,StatusRetired,,Success,12.4096,85.4719,-1.52015,"Mu Pad, Uchinoura Space Center, Japan",35.6854,139.753,113,ISAS,0,Japan,1
2016,1987-02-01,Tsyklon-2 | Cosmos 1818,StatusRetired,,Success,5.66714,64.4267,-4.43689,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2017,1987-01-29,Cosmos-3M (11K65M) | Cosmos 1816,StatusRetired,,Partial Failure,5.93626,53.075,6.25451,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2018,1987-01-22,Molniya-M /Block ML | Molniya-3 n†­129,StatusRetired,,Success,7.12733,84.0084,-1.92165,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2019,1987-01-22,Cosmos-3M (11K65M) | Cosmos 1815,StatusRetired,,Success,10.5996,85.012,-4.72717,"Site 107/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,3
2020,1987-01-21,Cosmos-3M (11K65M) | Cosmos 1814,StatusRetired,,Success,12.785,74.8554,0.325984,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2021,1987-01-14,Tsyklon-3 | Cosmos 1812,StatusRetired,,Success,9.28084,53.1549,9.5383,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2022,1987-01-05,Tsyklon-3 | Meteor-2 n†­15,StatusRetired,,Success,9.77188,75.1259,14.5812,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2023,1986-12-26,Molniya-M /Block ML | Molniya-1 n†­128,StatusRetired,,Success,13.1057,70.8184,13.5527,"Site 43/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2024,1986-12-25,Cosmos-3MRB (65MRB) | BOR-5 Shuttle,StatusRetired,,Success,13.9112,55.733,1.0023,"Site 86/1, Kapustin Yar, Russia",48.5817,45.7448,183,RVSN USSR,0,Russia,2
2025,,Tsyklon-3 | Cosmos 1809,StatusRetired,,Success,5.19033,54.3858,7.47542,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2026,1986-12-17,Cosmos-3M (11K65M) | Cosmos 1808,StatusRetired,,Success,14.4724,86.8564,-0.190221,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2027,1986-12-12,Molniya-M /Block 2BL | Cosmos 1806,StatusRetired,,Success,7.218,55.3717,8.0001,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2028,1986-12-10,Tsyklon-3 | Cosmos 1805,StatusRetired,,Success,14.6072,58.7343,9.62226,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2029,1986-12-05,Atlas-G Centaur-D1AR | FLTSATCOM-7,StatusRetired,,Success,6.85107,53.9937,0.830078,"SLC-36B, Cape Canaveral AFS, Florida, USA",28.394,-80.6031,238,General Dynamics,1,United States,0
2030,1986-12-02,Tsyklon-3 | Cosmos 1803,StatusRetired,,Success,11.5599,80.9708,-7.10119,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2031,1986-11-24,Cosmos-3M (11K65M) | Cosmos 1802,StatusRetired,,Success,11.62,77.3259,-6.097,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2032,1986-11-21,Cosmos-3M (11K65M) | Cosmos 1794 to 1801,StatusRetired,,Success,8.61799,67.4268,13.3516,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2033,1986-11-20,Molniya-M /Block 2BL | Cosmos 1793,StatusRetired,,Success,6.79212,66.9342,12.3973,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2034,1986-11-15,Molniya-M /Block ML | Molniya-1 n†­127,StatusRetired,,Success,8.23707,59.1755,7.55763,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2035,1986-11-13,Cosmos-3M (11K65M) | Cosmos 1791,StatusRetired,,Success,8.80357,57.145,16.7936,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2036,1986-10-27,Cosmos-3M (11K65M) | Cosmos 1788,StatusRetired,,Success,9.7933,62.7061,-7.25211,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2037,1986-10-22,Zenit-2 | Cosmos 1786 & EPN n†­3,StatusRetired,,Success,8.64082,78.0492,-2.4776,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2038,1986-10-20,Molniya-M /Block ML | Molniya-3 n†­126,StatusRetired,,Success,14.5339,79.962,12.0275,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2039,1986-10-15,Molniya-M /Block 2BL | Cosmos 1785,StatusRetired,,Success,11.3341,65.0667,-7.6446,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2040,1986-10-15,Tsyklon-3 | Cosmos 1786 to 1791,StatusRetired,,Failure,10.0442,57.9658,4.37345,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2041,1986-10-06,Long March 2C | FSW-0 No.8,StatusActive,30.8,Success,13.6579,71.731,7.46239,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
2042,1986-10-03,Molniya-M /Block 2BL | Cosmos 1783,StatusRetired,,Partial Failure,13.9456,57.8478,19.1309,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2043,1986-09-30,Tsyklon-3 | Cosmos 1782,StatusRetired,,Success,13.9554,68.2681,6.41477,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2044,1986-09-17,Atlas-E/F Star-37S-ISS | NOAA-G,StatusRetired,,Success,11.3037,73.1727,10.9544,"SLC-3W, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
2045,1986-09-10,Cosmos-3M (11K65M) | Cosmos 1777,StatusRetired,,Success,10.5242,71.6448,10.3887,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2046,1986-09-05,Molniya-M /Block ML | Molniya-1 n†­125,StatusRetired,,Success,8.24062,60.6199,14.2095,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2047,1986-09-03,Cosmos-3M (11K65M) | Cosmos 1776,StatusRetired,,Success,7.80671,64.706,-2.58104,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2048,1986-08-28,Molniya-M /Block 2BL | Cosmos 1774,StatusRetired,,Success,8.46412,66.512,19.085,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2049,1986-08-20,Tsyklon-2 | Cosmos 1771,StatusRetired,,Success,5.85609,83.8639,-3.41334,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2050,1986-08-12,"H-I (9 SO) | Fuji 1a, Jindai & Ajisai",StatusRetired,,Success,5.79083,55.3819,0.928773,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,1
2051,1986-08-04,Tsyklon-2 | Cosmos 1769,StatusRetired,,Success,6.11179,77.2372,3.02759,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2052,1986-07-30,Molniya-M /Block ML | Molniya-1 n†­124,StatusRetired,,Success,12.0553,70.4142,-3.04502,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2053,1986-07-30,Zenit-2 | Cosmos 1767,StatusRetired,,Success,13.7153,52.293,18.2744,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2054,1986-07-28,Tsyklon-3 | Cosmos 1766,StatusRetired,,Success,11.1759,51.0163,9.30982,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2055,1986-07-16,Cosmos-3M (11K65M) | Cosmos 1763,StatusRetired,,Partial Failure,6.10699,65.1392,6.05491,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2056,1986-07-05,Molniya-M /Block 2BL | Cosmos 1761,StatusRetired,,Success,12.8686,64.5728,9.8338,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2057,1986-06-19,Molniya-M /Block ML | Molniya-3 n†­123,StatusRetired,,Success,12.3686,51.3702,23.3442,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2058,1986-06-18,Cosmos-3M (11K65M) | Cosmos 1759,StatusRetired,,Success,12.4748,73.2211,5.95946,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2059,1986-06-12,Tsyklon-3 | Cosmos 1758,StatusRetired,,Success,14.4981,62.829,8.38319,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2060,1986-06-06,Cosmos-3M (11K65M) | Cosmos 1748 to 1755,StatusRetired,,Success,13.4849,51.9888,5.67747,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2061,1986-05-31,Ariane 2 | Intelsat-5A 14,StatusRetired,,Failure,4.62099,75.1193,9.4862,"ELA-1, Guiana Space Centre, French Guiana, France",16.2393,-61.3686,78,Arianespace,0,France,0
2062,1986-05-27,Tsyklon-3 | Meteor-2 n†­14,StatusRetired,,Success,5.10482,80.4297,-1.78197,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2063,1986-05-23,Cosmos-3M (11K65M) | Cosmos 1745,StatusRetired,,Success,12.7148,76.1155,5.53121,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2064,1986-05-15,Tsyklon-3 | Cosmos 1743,StatusRetired,,Success,7.61139,66.5534,-4.79242,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2065,1986-04-18,Molniya-M /Block ML | Molniya-3 n†­122,StatusRetired,,Success,13.951,41.1652,16.8743,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2066,1986-04-18,Titan 34D | KH-9,StatusRetired,,Failure,5.16729,67.4935,-7.24081,"SLC-4E, Vandenberg AFB, California, USA",34.6632,-118.191,238,Martin Marietta,1,United States,0
2067,1986-04-17,Cosmos-3M (11K65M) | Cosmos 1741,StatusRetired,,Success,9.64357,51.587,2.39592,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2068,1986-03-28,"Ariane 3 | GStar-2, Brasilsat-A2",StatusRetired,,Success,7.37061,60.4986,26.806,"ELA-2, Guiana Space Centre, French Guiana, France",16.2391,-61.3654,78,Arianespace,0,France,4
2069,1986-03-25,Tsyklon-2 | Cosmos 1737,StatusRetired,,Success,11.7604,74.8542,8.91825,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2070,1986-03-21,Tsyklon-2 | Cosmos 1736,StatusRetired,,Success,6.103,72.6756,5.19734,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2071,1986-02-27,Tsyklon-2 | Cosmos 1735,StatusRetired,,Success,12.2004,61.2747,-9.98354,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2072,1986-02-22,Ariane 1 | SPOT-1 & Viking,StatusRetired,,Success,10.754,71.34,-11.446,"ELV-1 (SLV), Guiana Space Centre, French Guiana, France",47.8943,1.84504,78,Arianespace,0,France,3
2073,1986-02-19,Tsyklon-3 | Cosmos 1733,StatusRetired,,Success,8.07295,50.2852,5.58762,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2074,1986-02-12,N-II Star-37E | Yuri 2b,StatusRetired,,Success,14.2611,84.0227,-9.03681,"LA-Y1, Tanegashima Space Center, Japan",35.6854,139.753,113,MHI,0,Japan,3
2075,1986-02-11,Tsyklon-3 | Cosmos 1732,StatusRetired,,Success,10.018,76.0775,3.69861,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2076,1986-02-09,Atlas-H MSD | NOSS-8,StatusRetired,,Success,14.752,54.1944,11.1305,"SLC-3E, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
2077,1986-02-01,Molniya-M /Block 2BL | Cosmos 1729,StatusRetired,,Success,5.5367,75.2743,-4.30965,"Site 16/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2078,1986-02-01,Long March 3 | DFH-2A-T1,StatusRetired,,Success,8.49213,68.2741,0.495186,"LC-3, Xichang Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
2079,1986-01-28,Space Shuttle Challenger | STS-51-L,StatusRetired,450.0,Failure,7.78335,66.609,10.0109,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
2080,1986-01-23,Cosmos-3M (11K65M) | Cosmos 1727,StatusRetired,,Success,9.30151,60.7688,3.88703,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2081,1986-01-17,Tsyklon-3 | Cosmos 1726,StatusRetired,,Success,6.37255,78.757,3.14474,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2082,1986-01-16,Cosmos-3M (11K65M) | Cosmos 1725,StatusRetired,,Success,8.21193,70.4007,13.2694,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2083,1986-01-12,Space Shuttle Columbia | STS-61-C,StatusRetired,450.0,Success,9.7851,79.6472,8.46962,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
2084,1986-01-09,Cosmos-3M (11K65M) | Cosmos 1716 to 1723,StatusRetired,,Success,5.39772,73.4614,6.92215,"Site 132/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2085,1985-12-28,Zenit-2 | Cosmos 1714,StatusRetired,,Partial Failure,9.80556,66.6755,-11.5712,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2086,1985-12-26,Tsyklon-3 | Meteor-2 n†­13,StatusRetired,,Success,14.6522,65.9718,-2.8046,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2087,1985-12-24,Molniya-M /Block ML | Molniya-3 n†­121,StatusRetired,,Success,10.188,75.4567,14.9363,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2088,1985-12-19,Cosmos-3M (11K65M) | Cosmos 1709,StatusRetired,,Success,14.7764,72.6264,-8.97942,"Site 132/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2089,1985-12-12,Tsyklon-3 | Cosmos 1707,StatusRetired,,Success,12.5315,64.8315,-13.8323,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2090,1985-11-28,Cosmos-3M (11K65M) | Cosmos 1704,StatusRetired,,Success,10.4019,57.3926,7.35699,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2091,1985-11-27,Space Shuttle Atlantis | STS-61-B,StatusRetired,450.0,Success,5.0892,57.3762,13.0852,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,4
2092,1985-11-22,Tsyklon-3 | Cosmos 1703,StatusRetired,,Success,12.1421,50.7052,5.45804,"Site 32/2, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2093,1985-11-09,Molniya-M /Block 2BL | Cosmos 1701,StatusRetired,,Success,13.3659,71.4696,-4.35269,"Site 41/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2094,1985-11-06,Space Shuttle Challenger | STS-61-A,StatusRetired,450.0,Success,8.59499,43.7691,18.3239,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,4
2095,1985-10-28,Molniya-M /Block ML | Molniya-1 n†­120,StatusRetired,,Success,6.03093,74.5686,-6.41619,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2096,1985-10-24,Tsyklon-3 | Meteor-3 n†­1,StatusRetired,,Success,7.89195,64.777,18.298,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2097,1985-10-23,Cosmos-3M (11K65M) | Parouss n†­50,StatusRetired,,Failure,14.8981,56.2972,16.733,"Site 133/3, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2098,1985-10-23,Molniya-M /Block ML | Molniya-1 n†­119,StatusRetired,,Success,10.7753,69.7,11.7708,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,2
2099,1985-10-22,Molniya-M /Block 2BL | Cosmos 1698,StatusRetired,,Success,13.9894,55.3986,15.4036,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
2100,1985-10-22,Zenit-2 | Cosmos 1697,StatusRetired,,Success,5.80475,69.2234,7.18792,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",46.0,63.25,116,RVSN USSR,0,Kazakhstan,3
2101,1985-10-21,Long March 2C | FSW-0 No.7,StatusActive,30.8,Success,11.4849,74.3679,14.8844,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",35.0,105.0,47,CASC,0,China,1
2102,1985-10-09,Tsyklon-3 | Cosmos 1690 to 1695,StatusRetired,,Success,12.9958,69.9601,6.85595,"Site 32/1, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,3
2103,1985-10-09,Atlas-E/F SGS-2 | GPS-11,StatusRetired,,Success,6.37505,74.6367,6.59014,"SLC-3W, Vandenberg AFB, California, USA",34.6632,-118.191,238,General Dynamics,1,United States,0
2104,1985-10-03,Space Shuttle Atlantis | STS-51-J,StatusRetired,450.0,Success,7.6654,79.6183,11.6679,"LC-39A, Kennedy Space Center, Florida, USA",30.9194,-87.3141,238,NASA,0,United States,0
2105,1985-10-03,Molniya-M /Block ML | Molniya-3 n†­118,StatusRetired,,Success,13.4939,50.1586,19.6627,"Site 43/4, Plesetsk Cosmodrome, Russia",60.0,100.0,183,RVSN USSR,0,Russia,2
