country_id,intensity_level,side_a,side_b,year,conflict_id
154,1,Government of Nepal,CPN-M,2000,1093
154,1,Government of Nepal,CPN-M,2001,1094
154,2,Government of Nepal,CPN-M,2002,1095
154,2,Government of Nepal,CPN-M,2003,1096
154,2,Government of Nepal,CPN-M,2004,1097
154,2,Government of Nepal,CPN-M,2005,1098
154,1,Government of Nepal,CPN-M,2006,1099
78,2,Government of France,OAS,1961,1100
78,2,Government of France,OAS,1962,1101
107,2,Government of Iraq,KDP,1961,1102
107,2,Government of Iraq,KDP,1962,1103
107,2,Government of Iraq,KDP,1963,1104
107,1,Government of Iraq,KDP,1964,1105
107,2,Government of Iraq,KDP,1965,1106
107,2,Government of Iraq,KDP,1966,1107
107,1,Government of Iraq,KDP,1967,1108
107,1,Government of Iraq,KDP,1968,1109
107,2,Government of Iraq,KDP,1969,1110
107,1,Government of Iraq,KDP,1970,1111
107,1,Government of Iraq,KDP,1973,1112
107,2,Government of Iraq,KDP,1974,1113
107,2,Government of Iraq,KDP,1975,1114
107,1,Government of Iraq,PUK,1976,1115
107,1,Government of Iraq,"KDP-QM, PUK",1977,1116
107,1,Government of Iraq,"KDP-QM, PUK",1978,1117
107,1,Government of Iraq,KDP,1979,1118
107,1,Government of Iraq,"KDP, PUK",1980,1119
107,1,Government of Iraq,"KDP, PUK",1981,1120
107,1,Government of Iraq,"KDP, PUK",1982,1121
107,1,Government of Iraq,"KDP, PUK",1983,1122
107,1,Government of Iraq,KDP,1984,1123
107,1,Government of Iraq,PUK,1985,1124
107,1,Government of Iraq,"KDP, PUK",1986,1125
107,1,Government of Iraq,"KDP, PUK",1987,1126
107,2,Government of Iraq,"KDP, PUK",1988,1127
107,1,Government of Iraq,"KDP, PUK",1989,1128
107,1,Government of Iraq,"KDP, PUK",1990,1129
107,2,Government of Iraq,"KDP, PUK",1991,1130
107,1,Government of Iraq,PUK,1992,1131
107,1,Government of Iraq,PUK,1995,1132
107,1,Government of Iraq,PUK,1996,1133
78,2,Government of France,Government of Tunisia,1961,1134
34,1,Government of United Kingdom,North Kalimantan Liberation Army,1962,1135
47,2,Government of China,Government of India,1962,1136
47,1,Government of China,Government of India,1967,1137
47,1,Government of China,Government of India,2020,1138
73,1,Government of Ethiopia,ELF,1964,1139
73,1,Government of Ethiopia,ELF,1965,1140
73,1,Government of Ethiopia,ELF,1966,1141
73,1,Government of Ethiopia,ELF,1967,1142
73,1,Government of Ethiopia,ELF,1968,1143
73,1,Government of Ethiopia,ELF,1969,1144
73,1,Government of Ethiopia,ELF,1970,1145
73,1,Government of Ethiopia,ELF,1971,1146
73,1,Government of Ethiopia,ELF,1972,1147
73,1,Government of Ethiopia,"ELF, EPLF",1973,1148
73,1,Government of Ethiopia,ELF,1974,1149
73,2,Government of Ethiopia,"ELF, EPLF",1975,1150
73,2,Government of Ethiopia,"ELF, EPLF",1976,1151
73,2,Government of Ethiopia,"ELF, EPLF",1977,1152
73,2,Government of Ethiopia,"ELF, EPLF",1978,1153
73,2,Government of Ethiopia,"ELF, EPLF",1979,1154
73,1,Government of Ethiopia,"ELF, EPLF",1980,1155
73,1,Government of Ethiopia,EPLF,1981,1156
73,2,Government of Ethiopia,EPLF,1982,1157
73,2,Government of Ethiopia,EPLF,1983,1158
73,2,Government of Ethiopia,EPLF,1984,1159
73,2,Government of Ethiopia,EPLF,1985,1160
73,1,Government of Ethiopia,EPLF,1986,1161
73,2,Government of Ethiopia,EPLF,1987,1162
73,2,Government of Ethiopia,EPLF,1988,1163
73,2,Government of Ethiopia,EPLF,1989,1164
73,2,Government of Ethiopia,EPLF,1990,1165
73,2,Government of Ethiopia,EPLF,1991,1166
105,1,Government of Indonesia,Government of Netherlands,1962,1167
243,1,Government of Venezuela,Military faction (navy),1962,1168
243,1,Government of Venezuela,Bandera Roja,1982,1169
243,1,Government of Venezuela,Military faction (forces of Hugo Chávez),1992,1170
4,1,Government of Algeria,Government of Morocco,1963,1171
96,1,Government of Portugal,PAIGC,1963,1172
96,1,Government of Portugal,PAIGC,1964,1173
96,1,Government of Portugal,PAIGC,1965,1174
96,1,Government of Portugal,PAIGC,1966,1175
96,1,Government of Portugal,PAIGC,1967,1176
96,1,Government of Portugal,PAIGC,1968,1177
96,1,Government of Portugal,PAIGC,1969,1178
96,1,Government of Portugal,PAIGC,1970,1179
96,1,Government of Portugal,PAIGC,1971,1180
96,1,Government of Portugal,PAIGC,1972,1181
96,1,Government of Portugal,PAIGC,1973,1182
133,1,Government of Malaysia,CCO,1963,1183
133,1,Government of Malaysia,CCO,1964,1184
133,1,Government of Malaysia,CCO,1965,1185
133,1,Government of Malaysia,CCO,1966,1186
105,1,Government of Indonesia,Government of Malaysia,1963,1187
105,1,Government of Indonesia,Government of Malaysia,1964,1188
105,1,Government of Indonesia,Government of Malaysia,1965,1189
105,1,Government of Indonesia,Government of Malaysia,1966,1190
212,2,Government of Sudan,SSLM,1963,1191
212,2,Government of Sudan,SSLM,1964,1192
212,2,Government of Sudan,SSLM,1965,1193
212,2,Government of Sudan,SSLM,1966,1194
212,2,Government of Sudan,SSLM,1967,1195
212,2,Government of Sudan,SSLM,1968,1196
212,2,Government of Sudan,SSLM,1969,1197
212,2,Government of Sudan,SSLM,1970,1198
212,2,Government of Sudan,SSLM,1971,1199
212,2,Government of Sudan,SSLM,1972,1200
52,2,Government of DR Congo (Zaire),CNL,1964,1201
52,2,Government of DR Congo (Zaire),CNL,1965,1202
52,1,Government of DR Congo (Zaire),Military Faction (Forces of Jean Schramme),1967,1203
52,1,Government of DR Congo (Zaire),FLNC,1977,1204
52,1,Government of DR Congo (Zaire),FLNC,1978,1205
52,2,Government of DR Congo (Zaire),AFDL,1996,1206
52,2,Government of DR Congo (Zaire),AFDL,1997,1207
52,2,Government of DR Congo (Zaire),"MLC, RCD",1998,1208
52,2,Government of DR Congo (Zaire),"MLC, RCD",1999,1209
52,2,Government of DR Congo (Zaire),"MLC, RCD",2000,1210
52,1,Government of DR Congo (Zaire),RCD,2001,1211
52,1,Government of DR Congo (Zaire),RNL,2005,1212
52,1,Government of DR Congo (Zaire),CNDP,2006,1213
52,1,Government of DR Congo (Zaire),CNDP,2007,1214
52,1,Government of DR Congo (Zaire),CNDP,2008,1215
52,1,Government of DR Congo (Zaire),CNPSC,2011,1216
52,1,Government of DR Congo (Zaire),"CNPSC, M23, UPCP",2012,1217
52,2,Government of DR Congo (Zaire),"APCLS, Forces of Paul Joseph Mukungubila, M23",2013,1218
52,1,Government of DR Congo (Zaire),"APCLS, CNPSC",2014,1219
52,1,Government of DR Congo (Zaire),"Kamuina Nsapu, RNL",2016,1220
52,2,Government of DR Congo (Zaire),"CNPSC, Kamuina Nsapu, M23, MNR",2017,1221
52,1,Government of DR Congo (Zaire),"CMC, CNPSC, Kamuina Nsapu, UPLC",2018,1222
52,1,Government of DR Congo (Zaire),"CMC, CNPSC, UPLC",2019,1223
52,1,Government of DR Congo (Zaire),"APCLS, CMC, CNPSC",2020,1224
52,1,Government of DR Congo (Zaire),"APCLS, CMC, CNPSC, M23, RNL",2021,1225
52,1,Government of DR Congo (Zaire),"CNPSC, M23, Mayi Mayi Biloze Bishambuke, Mayi Mayi Kyandenga, RNL",2022,1226
52,1,Government of DR Congo (Zaire),M23,2023,1227
82,1,Government of Gabon,Military faction (forces loyal to Léon M'Ba),1964,1228
150,1,Government of Portugal,Frelimo,1964,1229
150,1,Government of Portugal,Frelimo,1965,1230
150,1,Government of Portugal,Frelimo,1966,1231
150,1,Government of Portugal,Frelimo,1967,1232
150,1,Government of Portugal,Frelimo,1968,1233
150,1,Government of Portugal,Frelimo,1969,1234
150,1,Government of Portugal,Frelimo,1970,1235
150,1,Government of Portugal,Frelimo,1971,1236
150,2,Government of Portugal,Frelimo,1972,1237
150,2,Government of Portugal,Frelimo,1973,1238
150,1,Government of Portugal,Frelimo,1974,1239
247,1,Government of United Kingdom,FLOSY,1964,1240
247,1,Government of United Kingdom,FLOSY,1965,1241
247,1,Government of United Kingdom,FLOSY,1966,1242
247,1,Government of United Kingdom,FLOSY,1967,1243
37,1,Government of Burundi,Military faction (forces loyal to Gervais Nyangoma),1965,1244
37,1,Government of Burundi,Palipehutu,1991,1245
37,1,Government of Burundi,Palipehutu,1992,1246
37,1,Government of Burundi,CNDD,1994,1247
37,1,Government of Burundi,"CNDD, Palipehutu-FNL",1995,1248
37,1,Government of Burundi,"CNDD, Palipehutu-FNL",1996,1249
37,2,Government of Burundi,"CNDD, Frolina, Palipehutu-FNL",1997,1250
37,1,Government of Burundi,"CNDD, CNDD-FDD , Palipehutu-FNL",1998,1251
37,1,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",1999,1252
37,2,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2000,1253
37,2,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2001,1254
37,2,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2002,1255
37,1,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2003,1256
37,1,Government of Burundi,Palipehutu-FNL,2004,1257
37,1,Government of Burundi,Palipehutu-FNL,2005,1258
37,1,Government of Burundi,Palipehutu-FNL,2006,1259
37,1,Government of Burundi,Palipehutu-FNL,2008,1260
37,1,Government of Burundi,RED-TABARA,2014,1261
37,1,Government of Burundi,"FPB, Military faction (forces of Godefroid Niyombare), RED-TABARA",2015,1262
37,1,Government of Burundi,RED-TABARA,2019,1263
37,1,Government of Burundi,"FNL-Ubugabo-Burihabwa, RED-TABARA",2020,1264
37,1,Government of Burundi,RED-TABARA,2021,1265
37,1,Government of Burundi,"FNL-Ubugabo-Burihabwa, RED-TABARA",2022,1266
37,1,Government of Burundi,RED-TABARA,2023,1267
45,1,Government of Chad,Frolinat,1966,1268
45,1,Government of Chad,Frolinat,1967,1269
45,1,Government of Chad,Frolinat,1968,1270
45,1,Government of Chad,Frolinat,1969,1271
45,1,Government of Chad,Frolinat,1970,1272
45,1,Government of Chad,"First Liberation Army, Second Liberation Army",1971,1273
45,1,Government of Chad,First Liberation Army,1972,1274
45,1,Government of Chad,FAN,1976,1275
45,1,Government of Chad,"FAN, FAP",1977,1276
45,2,Government of Chad,FAP,1978,1277
45,2,Government of Chad,"FAN, FAP",1979,1278
45,2,Government of Chad,FAN,1980,1279
45,1,Government of Chad,FAN,1981,1280
45,1,Government of Chad,"FAN, FAT",1982,1281
45,1,Government of Chad,GUNT,1983,1282
45,1,Government of Chad,GUNT,1984,1283
45,1,Government of Chad,GUNT,1986,1284
45,2,Government of Chad,CDR,1987,1285
45,1,Government of Chad,"Islamic Legion, MOSANAT, Revolutionary Forces of 1 April",1989,1286
45,2,Government of Chad,"Islamic Legion, MPS",1990,1287
45,1,Government of Chad,"MDD, Military faction (forces of Maldoum Bada Abbas)",1991,1288
45,1,Government of Chad,"CNR, CSNPD, FNT, MDD",1992,1289
45,1,Government of Chad,"CNR, CSNPD, FNT, MDD",1993,1290
45,1,Government of Chad,"CNR, CSNPD, FNT",1994,1291
45,1,Government of Chad,"FARF, MDD",1997,1292
45,1,Government of Chad,FARF,1998,1293
45,1,Government of Chad,MDJT,1999,1294
45,2,Government of Chad,MDJT,2000,1295
45,1,Government of Chad,MDJT,2001,1296
45,1,Government of Chad,MDJT,2002,1297
45,1,Government of Chad,MDJT,2003,1298
45,1,Government of Chad,FUCD,2005,1299
45,2,Government of Chad,"FUCD, RAFD, UFDD",2006,1300
45,1,Government of Chad,UFDD,2007,1301
45,1,Government of Chad,AN,2008,1302
45,1,Government of Chad,UFR,2009,1303
45,1,Government of Chad,FPRN,2010,1304
45,1,Government of Chad,CCMSR,2018,1305
45,1,Government of Chad,CCMSR,2020,1306
45,1,Government of Chad,FACT,2021,1307
45,1,Government of Chad,CCMSR,2023,1308
50,1,Government of Colombia,FARC,1964,1309
50,1,Government of Colombia,FARC,1965,1310
50,1,Government of Colombia,"ELN, FARC",1966,1311
50,1,Government of Colombia,FARC,1967,1312
50,1,Government of Colombia,FARC,1968,1313
50,1,Government of Colombia,ELN,1969,1314
50,1,Government of Colombia,ELN,1970,1315
50,1,Government of Colombia,FARC,1971,1316
50,1,Government of Colombia,FARC,1972,1317
50,1,Government of Colombia,ELN,1973,1318
50,1,Government of Colombia,FARC,1974,1319
50,1,Government of Colombia,FARC,1975,1320
50,1,Government of Colombia,FARC,1976,1321
50,1,Government of Colombia,FARC,1977,1322
50,1,Government of Colombia,"FARC, M-19",1978,1323
50,1,Government of Colombia,"FARC, M-19",1979,1324
50,1,Government of Colombia,FARC,1980,1325
50,1,Government of Colombia,"FARC, M-19",1981,1326
50,1,Government of Colombia,"FARC, M-19",1982,1327
50,1,Government of Colombia,"FARC, M-19",1983,1328
50,1,Government of Colombia,"ELN, EPL, FARC, M-19",1984,1329
50,2,Government of Colombia,"ELN, FARC, M-19",1985,1330
50,1,Government of Colombia,"ELN, FARC, M-19",1986,1331
50,1,Government of Colombia,"ELN, EPL, FARC",1987,1332
50,1,Government of Colombia,"ELN, EPL, FARC, M-19",1988,1333
50,1,Government of Colombia,"ELN, EPL, FARC",1989,1334
50,1,Government of Colombia,"ELN, EPL, FARC",1990,1335
50,1,Government of Colombia,"ELN, FARC",1991,1336
50,2,Government of Colombia,"ELN, FARC",1992,1337
50,1,Government of Colombia,"ELN, FARC",1993,1338
50,2,Government of Colombia,"ELN, FARC",1994,1339
50,1,Government of Colombia,"ELN, FARC",1995,1340
50,2,Government of Colombia,"ELN, FARC",1996,1341
50,1,Government of Colombia,"ELN, FARC",1997,1342
50,1,Government of Colombia,"ELN, FARC",1998,1343
50,2,Government of Colombia,"ELN, FARC",1999,1344
50,2,Government of Colombia,"ELN, EPL - Megateo, FARC",2000,1345
50,2,Government of Colombia,"ELN, FARC",2001,1346
50,2,Government of Colombia,"ELN, EPL - Megateo, FARC",2002,1347
50,2,Government of Colombia,"ELN, FARC",2003,1348
50,2,Government of Colombia,"ELN, EPL - Megateo, FARC",2004,1349
50,2,Government of Colombia,"ELN, FARC",2005,1350
50,1,Government of Colombia,"ELN, FARC",2006,1351
50,1,Government of Colombia,FARC,2007,1352
50,1,Government of Colombia,"ELN, FARC",2008,1353
50,1,Government of Colombia,FARC,2009,1354
50,1,Government of Colombia,"ELN, FARC",2010,1355
50,1,Government of Colombia,FARC,2011,1356
50,1,Government of Colombia,FARC,2012,1357
50,1,Government of Colombia,"ELN, FARC",2013,1358
50,1,Government of Colombia,FARC,2014,1359
50,1,Government of Colombia,"ELN, FARC",2015,1360
50,1,Government of Colombia,ELN,2016,1361
50,1,Government of Colombia,"ELN, FARC-EMC",2018,1362
50,1,Government of Colombia,"ELN, FARC-EMC",2019,1363
50,1,Government of Colombia,FARC-EMC,2020,1364
50,1,Government of Colombia,"ELN, FARC-EMC",2021,1365
50,1,Government of Colombia,"ELN, FARC-EMC",2022,1366
50,1,Government of Colombia,"ELN, FARC-EMC",2023,1367
65,1,Government of Dominican Republic,Military faction (constitutionalists),1965,1368
105,1,Government of Indonesia,OPM,1965,1369
105,1,Government of Indonesia,OPM,1967,1370
105,1,Government of Indonesia,OPM,1968,1371
105,1,Government of Indonesia,OPM,1969,1372
105,2,Government of Indonesia,OPM,1976,1373
105,2,Government of Indonesia,OPM,1977,1374
105,2,Government of Indonesia,OPM,1978,1375
105,2,Government of Indonesia,OPM,1981,1376
105,1,Government of Indonesia,OPM,1984,1377
105,1,Government of Indonesia,OPM,2018,1378
105,1,Government of Indonesia,OPM,2021,1379
105,1,Government of Indonesia,OPM,2022,1380
105,1,Government of Indonesia,OPM,2023,1381
174,1,Government of Peru,"ELN, MIR",1965,1382
174,1,Government of Peru,Sendero Luminoso,1982,1383
174,2,Government of Peru,Sendero Luminoso,1983,1384
174,2,Government of Peru,Sendero Luminoso,1984,1385
174,2,Government of Peru,Sendero Luminoso,1985,1386
174,1,Government of Peru,Sendero Luminoso,1986,1387
174,1,Government of Peru,Sendero Luminoso,1987,1388
174,2,Government of Peru,Sendero Luminoso,1988,1389
174,2,Government of Peru,"MRTA, Sendero Luminoso",1989,1390
174,2,Government of Peru,"MRTA, Sendero Luminoso",1990,1391
174,2,Government of Peru,"MRTA, Sendero Luminoso",1991,1392
174,2,Government of Peru,"MRTA, Sendero Luminoso",1992,1393
174,1,Government of Peru,"MRTA, Sendero Luminoso",1993,1394
174,1,Government of Peru,Sendero Luminoso,1994,1395
174,1,Government of Peru,Sendero Luminoso,1995,1396
174,1,Government of Peru,Sendero Luminoso,1996,1397
174,1,Government of Peru,Sendero Luminoso,1997,1398
174,1,Government of Peru,Sendero Luminoso,1998,1399
174,1,Government of Peru,Sendero Luminoso,1999,1400
174,1,Government of Peru,Sendero Luminoso,2007,1401
174,1,Government of Peru,Sendero Luminoso,2008,1402
174,1,Government of Peru,Sendero Luminoso,2009,1403
174,1,Government of Peru,Sendero Luminoso,2010,1404
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1965,1405
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1966,1406
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1967,1407
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1968,1408
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1969,1409
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1970,1410
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1971,1411
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1972,1412
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1973,1413
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1974,1414
244,2,Government of South Vietnam,Government of Vietnam (North Vietnam),1975,1415
38,1,Government of Cambodia (Kampuchea),Government of Thailand,1977,1416
38,1,Government of Cambodia (Kampuchea),Government of Thailand,1978,1417
38,1,Government of Cambodia (Kampuchea),Government of Thailand,2011,1418
86,1,Government of Ghana,NLC,1966,1419
86,1,Government of Ghana,Military faction (forces of Jerry John Rawlings),1981,1420
86,1,Government of Ghana,Military faction (forces of Ekow Dennis and Edward Adjei-Ampofo),1983,1421
104,1,Government of India,MNF,1966,1422
104,1,Government of India,MNF,1967,1423
104,1,Government of India,MNF,1968,1424
160,1,Government of Nigeria,Military faction (forces of Patrick Nzeogwu),1966,1425
160,1,Government of Nigeria,JAS,2009,1426
160,1,Government of Nigeria,JAS,2011,1427
160,1,Government of Nigeria,JAS,2012,1428
160,2,Government of Nigeria,JAS,2013,1429
160,2,Government of Nigeria,JAS,2014,1430
160,2,Government of Nigeria,JAS,2015,1431
160,1,Government of Nigeria,JAS,2016,1432
160,2,Government of Nigeria,JAS,2017,1433
160,1,Government of Nigeria,JAS,2018,1434
160,1,Government of Nigeria,JAS,2019,1435
160,1,Government of Nigeria,JAS,2020,1436
160,1,Government of Nigeria,JAS,2021,1437
160,1,Government of Nigeria,JAS,2022,1438
160,1,Government of Nigeria,JAS,2023,1439
199,1,Government of South Africa,SWAPO,1966,1440
199,1,Government of South Africa,SWAPO,1967,1441
199,1,Government of South Africa,SWAPO,1968,1442
199,1,Government of South Africa,SWAPO,1969,1443
199,1,Government of South Africa,SWAPO,1970,1444
199,1,Government of South Africa,SWAPO,1971,1445
199,1,Government of South Africa,SWAPO,1972,1446
199,1,Government of South Africa,SWAPO,1973,1447
199,1,Government of South Africa,SWAPO,1974,1448
199,1,Government of South Africa,SWAPO,1975,1449
199,1,Government of South Africa,SWAPO,1976,1450
199,1,Government of South Africa,SWAPO,1977,1451
199,2,Government of South Africa,SWAPO,1978,1452
199,1,Government of South Africa,SWAPO,1979,1453
199,2,Government of South Africa,SWAPO,1980,1454
199,2,Government of South Africa,SWAPO,1981,1455
199,2,Government of South Africa,SWAPO,1982,1456
199,2,Government of South Africa,SWAPO,1983,1457
199,1,Government of South Africa,SWAPO,1984,1458
199,1,Government of South Africa,SWAPO,1985,1459
199,2,Government of South Africa,SWAPO,1986,1460
199,2,Government of South Africa,SWAPO,1987,1461
199,2,Government of South Africa,SWAPO,1988,1462
199,1,Government of South Africa,SWAPO,1989,1463
217,1,Government of Syria,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),1966,1464
217,1,Government of Syria,Muslim Brotherhood,1979,1465
217,1,Government of Syria,Muslim Brotherhood,1980,1466
217,1,Government of Syria,Muslim Brotherhood,1981,1467
217,2,Government of Syria,Muslim Brotherhood,1982,1468
217,2,Government of Syria,Syrian insurgents,2011,1469
217,2,Government of Syria,Syrian insurgents,2012,1470
217,2,Government of Syria,Syrian insurgents,2013,1471
217,2,Government of Syria,Syrian insurgents,2014,1472
217,2,Government of Syria,Syrian insurgents,2015,1473
217,2,Government of Syria,Syrian insurgents,2016,1474
217,2,Government of Syria,Syrian insurgents,2017,1475
217,2,Government of Syria,Syrian insurgents,2018,1476
217,2,Government of Syria,Syrian insurgents,2019,1477
217,2,Government of Syria,Syrian insurgents,2020,1478
217,1,Government of Syria,Syrian insurgents,2021,1479
217,1,Government of Syria,Syrian insurgents,2022,1480
217,2,Government of Syria,Syrian insurgents,2023,1481
38,2,Government of Cambodia (Kampuchea),KR,1967,1482
38,1,Government of Cambodia (Kampuchea),KR,1968,1483
38,1,Government of Cambodia (Kampuchea),KR,1969,1484
38,2,Government of Cambodia (Kampuchea),KR,1970,1485
38,2,Government of Cambodia (Kampuchea),KR,1971,1486
38,2,Government of Cambodia (Kampuchea),KR,1972,1487
38,2,Government of Cambodia (Kampuchea),KR,1973,1488
38,2,Government of Cambodia (Kampuchea),KR,1974,1489
38,2,Government of Cambodia (Kampuchea),KR,1975,1490
38,2,Government of Cambodia (Kampuchea),KNUFNS,1978,1491
38,1,Government of Cambodia (Kampuchea),"KNUFNS, KPNLF, KR",1979,1492
38,1,Government of Cambodia (Kampuchea),"KPNLF, KR",1980,1493
38,1,Government of Cambodia (Kampuchea),"KPNLF, KR",1981,1494
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1982,1495
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1983,1496
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1984,1497
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1985,1498
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1986,1499
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1987,1500
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1988,1501
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1989,1502
38,1,Government of Cambodia (Kampuchea),"KPNLF, KR",1990,1503
38,1,Government of Cambodia (Kampuchea),"FUNCINPEC, KPNLF, KR",1991,1504
38,1,Government of Cambodia (Kampuchea),KR,1992,1505
38,1,Government of Cambodia (Kampuchea),KR,1993,1506
38,1,Government of Cambodia (Kampuchea),KR,1994,1507
38,1,Government of Cambodia (Kampuchea),KR,1995,1508
38,1,Government of Cambodia (Kampuchea),KR,1996,1509
38,1,Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR, Military faction (Forces of Hun Sen)",1997,1510
38,1,Government of Cambodia (Kampuchea),"Forces of Norodom Ranariddh, KR",1998,1511
110,2,Government of Israel,Government of Jordan,1967,1512
110,2,Government of Israel,Government of Syria,1967,1513
110,2,Government of Israel,Government of Syria,1973,1514
160,2,Government of Nigeria,Republic of Biafra,1967,1515
160,2,Government of Nigeria,Republic of Biafra,1968,1516
160,2,Government of Nigeria,Republic of Biafra,1969,1517
160,2,Government of Nigeria,Republic of Biafra,1970,1518
160,1,Government of Nigeria,IPOB,2021,1519
160,1,Government of Nigeria,IPOB,2022,1520
160,1,Government of Nigeria,IPOB,2023,1521
47,1,Government of China,Government of Myanmar (Burma),1969,1522
47,1,Government of China,Government of Russia (Soviet Union),1969,1523
68,2,Government of El Salvador,Government of Honduras,1969,1524
95,1,Government of Guinea,RFDG,2000,1525
95,1,Government of Guinea,RFDG,2001,1526
175,1,Government of Philippines,MIM,1970,1527
175,1,Government of Philippines,MIM,1971,1528
175,1,Government of Philippines,MNLF,1972,1529
175,1,Government of Philippines,MNLF,1973,1530
175,1,Government of Philippines,MNLF,1974,1531
175,1,Government of Philippines,MNLF,1975,1532
175,1,Government of Philippines,MNLF,1976,1533
175,1,Government of Philippines,MNLF,1977,1534
175,2,Government of Philippines,MNLF,1978,1535
175,1,Government of Philippines,MNLF,1979,1536
175,1,Government of Philippines,MNLF,1980,1537
175,2,Government of Philippines,MNLF,1981,1538
175,1,Government of Philippines,MNLF,1982,1539
175,1,Government of Philippines,MNLF,1983,1540
175,1,Government of Philippines,MNLF,1984,1541
175,1,Government of Philippines,MNLF,1985,1542
175,1,Government of Philippines,MNLF,1986,1543
175,1,Government of Philippines,MNLF,1987,1544
175,1,Government of Philippines,MNLF,1988,1545
175,1,Government of Philippines,MNLF,1989,1546
175,1,Government of Philippines,"MILF, MNLF",1990,1547
175,1,Government of Philippines,"ASG, MNLF",1993,1548
175,1,Government of Philippines,"ASG, MILF",1994,1549
175,1,Government of Philippines,ASG,1995,1550
175,1,Government of Philippines,"ASG, MILF",1996,1551
175,1,Government of Philippines,"ASG, MILF",1997,1552
175,1,Government of Philippines,"ASG, MILF",1998,1553
175,1,Government of Philippines,MILF,1999,1554
175,2,Government of Philippines,"ASG, MILF",2000,1555
175,1,Government of Philippines,"ASG, MILF, MNLF - NM",2001,1556
175,1,Government of Philippines,"ASG, MILF",2002,1557
175,1,Government of Philippines,"ASG, MILF",2003,1558
175,1,Government of Philippines,"ASG, MILF",2004,1559
175,1,Government of Philippines,"ASG, MILF, MNLF - NM",2005,1560
175,1,Government of Philippines,ASG,2006,1561
175,1,Government of Philippines,"ASG, MILF, MNLF - HM",2007,1562
175,1,Government of Philippines,MILF,2008,1563
175,1,Government of Philippines,"ASG, MILF",2009,1564
175,1,Government of Philippines,ASG,2010,1565
175,1,Government of Philippines,"ASG, MILF",2011,1566
175,1,Government of Philippines,"ASG, BIFM",2012,1567
175,1,Government of Philippines,"ASG, BIFM, MNLF - NM",2013,1568
175,1,Government of Philippines,"ASG, BIFM",2014,1569
175,1,Government of Philippines,"ASG, BIFM, MILF",2015,1570
175,1,Government of Philippines,"al-Harakat al-Islamiyah, ASG, BIFM, Maute group",2016,1571
175,1,Government of Philippines,ASG,2017,1572
175,1,Government of Philippines,"ASG, BIFM-K",2018,1573
175,1,Government of Philippines,ASG,2019,1574
175,1,Government of Philippines,ASG,2020,1575
212,1,Government of Sudan,Sudanese Communist Party,1971,1576
212,1,Government of Sudan,National Front,1976,1577
212,2,Government of Sudan,SPLM/A,1983,1578
212,2,Government of Sudan,SPLM/A,1984,1579
212,2,Government of Sudan,SPLM/A,1985,1580
212,2,Government of Sudan,SPLM/A,1986,1581
212,2,Government of Sudan,SPLM/A,1987,1582
212,2,Government of Sudan,SPLM/A,1988,1583
212,2,Government of Sudan,SPLM/A,1989,1584
212,2,Government of Sudan,SPLM/A,1990,1585
212,2,Government of Sudan,SPLM/A,1991,1586
212,2,Government of Sudan,SPLM/A,1992,1587
212,1,Government of Sudan,SPLM/A,1993,1588
212,1,Government of Sudan,SPLM/A,1994,1589
212,2,Government of Sudan,SPLM/A,1995,1590
212,2,Government of Sudan,"NDA, SPLM/A",1996,1591
212,2,Government of Sudan,"NDA, SPLM/A",1997,1592
212,2,Government of Sudan,"NDA, SPLM/A",1998,1593
212,2,Government of Sudan,"NDA, SPLM/A",1999,1594
212,2,Government of Sudan,"NDA, SPLM/A",2000,1595
212,2,Government of Sudan,"NDA, SPLM/A",2001,1596
212,2,Government of Sudan,SPLM/A,2002,1597
212,2,Government of Sudan,"JEM, SLM/A, SPLM/A",2003,1598
212,2,Government of Sudan,"JEM, SLM/A, SPLM/A",2004,1599
